[Metadata]
Title: Susume
Artist: Kikuo
Creator: Corgo
Version: Easy
Length: 100
Scroll Speed: 0.35
BPM: 170
Audio Lead In: 0
Image Path: song_folder/Susume-Easy-Corgo\ugabgcLogo.png
Audio Path: song_folder/Susume-Easy-Corgo\Gary Come Home Punk Cover.wav

// Hit Object Ordering
// 3-key configuration (1-3), hold duration, time position, 
[HitObjects]
2, 0, 750        
3, 0, 1099       
2, 0, 1273       
1, 0, 1448       
3, 0, 1797       
2, 0, 2146       
1, 0, 2320      
2, 0, 2494       
3, 0, 2843       
1, 0, 3192       
2, 0, 3366       
3, 0, 3540       
2, 0, 3889       
1, 0, 4238      
3, 0, 4412       
2, 0, 4586       
1, 0, 4935       
2, 0, 5284       
2, 0, 5623
3, 0, 5797
1, 0, 5971
2, 0, 6319
3, 0, 6668
1, 0, 6842
2, 0, 7016
3, 0, 7365
2, 0, 7713
1, 0, 7887
3, 0, 8061
2, 0, 8410
1, 0, 8758
2, 0, 8932
3, 0, 9106
1, 0, 9455
2, 0, 9803
3, 0, 9977
2, 0, 10151
1, 0, 10500
3, 0, 10848
2, 0, 11022
1, 0, 11196
2, 0, 11545
3, 0, 11893
1, 0, 12067
2, 0, 12241
3, 0, 12590
2, 0, 12938
1, 0, 13112
3, 0, 13286
2, 0, 13635
1, 0, 13983
2, 0, 14157
3, 0, 14331
1, 0, 14680
2, 0, 15028
3, 0, 15202
1, 0, 15376
2, 0, 15724
3, 0, 15898
2, 0, 16072
1, 0, 16420
3, 0, 16768
2, 0, 16942
1, 0, 17116
2, 0, 17464
3, 0, 17812
1, 0, 17986
2, 0, 18160
3, 0, 18508
2, 0, 18856
1, 0, 19030
3, 0, 19204
2, 0, 19552
1, 0, 19900
2, 0, 20074
3, 0, 20248
1, 0, 20596
2, 0, 20944
3, 0, 21118
2, 0, 21292
1, 0, 21640
3, 0, 21988
2, 0, 22162
1, 0, 22336
2, 0, 22684
3, 0, 23032
1, 0, 23206
2, 0, 23380
3, 0, 23728
2, 0, 24076
1, 0, 24250
3, 0, 24424
2, 0, 24772
1, 0, 25120
2, 0, 25294
3, 0, 25468
1, 0, 25816
2, 0, 26164
3, 0, 26338
2, 0, 26512
1, 0, 26860
3, 0, 27208
2, 0, 27556
3, 350, 27730
1, 0, 27904
3, 0, 28078
2, 700, 28252
3, 0, 28600
1, 0, 28774
3, 350, 28948
2, 0, 29296
3, 0, 29470
1, 0, 29644
3, 700, 29818
2, 0, 30166
1, 350, 30340
3, 0, 30514
3, 0, 30688
2, 1050, 30862
1, 0, 31384
3, 0, 31558
3, 350, 31732
2, 0, 32080
1, 700, 32254
3, 0, 32602
3, 0, 32776
2, 350, 32950
1, 0, 33124
3, 1050, 33298
3, 0, 33820
2, 0, 33994
1, 350, 34168
3, 0, 34342
3, 700, 34516
2, 0, 34864
1, 0, 35038
3, 350, 35212
3, 0, 35386
2, 1050, 35560
1, 0, 36082
3, 0, 36256
3, 700, 36430
2, 0, 36778
1, 350, 36952
3, 0, 37126

// Laser Object Ordering
// start time, end time, start position, end position
[LaserObjects]
0, 1000, 1, 8
3000, 5000, 1, 2
0, 1000, 1, 2
3000, 5000, 3, 2
0, 1000, 1, 4
3000, 5000, 5, 2
0, 1000, 1, 6
3000, 5000, 7, 2
